record_type,unit_id,global_morans_i,global_permutation_p,local_morans_i,local_raw_p,local_bh_q,local_class,island,n_effective,permutations,random_seed
global_moran_national,NATIONAL,0.57312594777607118,0.0001,,,,,False,249,9999,20260822
local_moran,Abuakwa_North,,,0.090434675261644684,0.35020000000000001,0.44924232558139537,NS,False,,9999,20260822
local_moran,Abuakwa_South,,,0.14775018255090724,0.18340000000000001,0.3290741007194245,NS,False,,9999,20260822
local_moran,Abura_Asebu_Kwamankese,,,-0.011459163286481309,0.44390000000000002,0.47235512820512826,NS,False,,9999,20260822
local_moran,Accra_Metropolis,,,,,,ISLAND,True,,9999,20260822
local_moran,Achiase,,,0.18058297329027859,0.14549999999999999,0.32481492537313439,NS,False,,9999,20260822
local_moran,Ada_East,,,0.021700371006700865,0.29380000000000001,0.42315606936416178,NS,False,,9999,20260822
local_moran,Ada_West,,,0.053712619842445707,0.12039999999999999,0.31563055555555553,NS,False,,9999,20260822
local_moran,Adaklu,,,9.215643749145336,0.00029999999999999997,0.0067909090909090896,HH,False,,9999,20260822
local_moran,Adansi_Akrofuom,,,0.1833883647905131,0.090800000000000006,0.301456,NS,False,,9999,20260822
local_moran,Adansi_Asokwa,,,0.17190693306886243,0.14460000000000001,0.32481492537313439,NS,False,,9999,20260822
local_moran,Adansi_North,,,0.17402781242529156,0.13500000000000001,0.31563055555555553,NS,False,,9999,20260822
local_moran,Adansi_South,,,0.16681593625386348,0.1346,0.31563055555555553,NS,False,,9999,20260822
local_moran,Adenta_Municipal,,,0.0072697060677804877,0.36380000000000001,0.44924232558139537,NS,False,,9999,20260822
local_moran,Afadzato_South,,,1.1879193111810005,0.0088999999999999999,0.076306451612903226,NS,False,,9999,20260822
local_moran,Afigya_Kwabre_North,,,0.062766544307631622,0.40839999999999999,0.46434520547945202,NS,False,,9999,20260822
local_moran,Afigya_Kwabre_South,,,0.15564404541171029,0.1767,0.32591333333333333,NS,False,,9999,20260822
local_moran,Agona_East,,,0.079775309598087429,0.34960000000000002,0.44924232558139537,NS,False,,9999,20260822
local_moran,Agona_West_Municipal,,,0.08754761896520466,0.32140000000000002,0.44242209944751382,NS,False,,9999,20260822
local_moran,Agotime_Ziope,,,8.3566329779578279,0.0001,0.0027666666666666668,HH,False,,9999,20260822
local_moran,Ahafo_Ano_North,,,0.29262019025596975,0.048599999999999997,0.21609642857142858,NS,False,,9999,20260822
local_moran,Ahafo_Ano_South_East,,,0.17454672062282722,0.112,0.31334831460674162,NS,False,,9999,20260822
local_moran,Ahafo_Ano_South_West,,,0.1849133246369532,0.061499999999999999,0.23927343749999999,NS,False,,9999,20260822
local_moran,Ahanta_West_Municipal,,,0.0069729031951801853,0.36840000000000001,0.44924232558139537,NS,False,,9999,20260822
local_moran,Ajumako_Enyan_Essiam,,,-0.0009708469766685848,0.4652,0.48064232365145226,NS,False,,9999,20260822
local_moran,Akatsi_North,,,7.013471818993172,0.0035999999999999999,0.042685714285714285,HH,False,,9999,20260822
local_moran,Akatsi_South,,,1.6855989118069814,0.00040000000000000002,0.0076615384615384618,HH,False,,9999,20260822
local_moran,Akwapem_North,,,0.04031336471155543,0.39729999999999999,0.45588801843317972,NS,False,,9999,20260822
local_moran,Akwapem_South,,,0.022532126248281038,0.46970000000000001,0.48167213114754093,NS,False,,9999,20260822
local_moran,Akyem_Mansa,,,0.16481270950997748,0.0998,0.30608780487804876,NS,False,,9999,20260822
local_moran,Amansie_Central,,,0.18292891561834071,0.1187,0.31563055555555553,NS,False,,9999,20260822
local_moran,Amansie_South,,,0.17072037954927988,0.1537,0.32481492537313439,NS,False,,9999,20260822
local_moran,Amansie_West,,,0.17516472162049718,0.13689999999999999,0.31563055555555553,NS,False,,9999,20260822
local_moran,Anloga,,,0.033526131731881785,0.2606,0.3932690909090909,NS,False,,9999,20260822
local_moran,Aowin,,,0.13140495033361979,0.25690000000000002,0.3932690909090909,NS,False,,9999,20260822
local_moran,Asante_Akim_Central_Municipal,,,0.044843373091898932,0.41999999999999998,0.46666034482758623,NS,False,,9999,20260822
local_moran,Asante_Akim_North,,,1.6698182499257783,0.0019,0.023655000000000002,HH,False,,9999,20260822
local_moran,Asante_Akim_South,,,0.0020958631632916795,0.48070000000000002,0.48459230769230771,NS,False,,9999,20260822
local_moran,Asene_Akroso_Manso,,,0.18459809007952971,0.094200000000000006,0.30390769230769232,NS,False,,9999,20260822
local_moran,Ashaiman_Municipal,,,0.0055267286236997688,0.3785,0.44924232558139537,NS,False,,9999,20260822
local_moran,Asikuma_Odoben_Brakwa,,,0.11101548135709478,0.2495,0.39276226415094345,NS,False,,9999,20260822
local_moran,Asokore_Mampong_Municipal,,,0.18520426602613446,0.18890000000000001,0.33358936170212772,NS,False,,9999,20260822
local_moran,Asokwa_Municipal,,,0.18156516103805825,0.1736,0.32481492537313439,NS,False,,9999,20260822
local_moran,Assin_Fosu,,,0.18552676180744387,0.16500000000000001,0.32481492537313439,NS,False,,9999,20260822
local_moran,Assin_North,,,0.18109008517859229,0.094700000000000006,0.30390769230769232,NS,False,,9999,20260822
local_moran,Assin_South,,,0.10914698962846785,0.26569999999999999,0.39855000000000002,NS,False,,9999,20260822
local_moran,Asunafo_North_Municipal,,,0.74095241696263581,0.0115,0.089484375000000005,NS,False,,9999,20260822
local_moran,Asunafo_South,,,0.24461860102887428,0.057500000000000002,0.23471311475409837,NS,False,,9999,20260822
local_moran,Asuogyaman,,,0.48039816050451639,0.0085000000000000006,0.076306451612903226,NS,False,,9999,20260822
local_moran,Asutifi_North,,,0.78910111034668617,0.0086,0.076306451612903226,NS,False,,9999,20260822
local_moran,Asutifi_South,,,0.56393466591197183,0.041599999999999998,0.2084222222222222,NS,False,,9999,20260822
local_moran,Atebubu_Amantin,,,3.7211441013557081,0.0001,0.0027666666666666668,HH,False,,9999,20260822
local_moran,Atiwa_East,,,0.054810044465528451,0.38080000000000003,0.44924232558139537,NS,False,,9999,20260822
local_moran,Atiwa_West,,,0.15851243623729244,0.151,0.32481492537313439,NS,False,,9999,20260822
local_moran,Atwima_Kwanwoma,,,0.17260428692181481,0.13120000000000001,0.31563055555555553,NS,False,,9999,20260822
local_moran,Atwima_Mponua,,,0.17754600925356676,0.067799999999999999,0.25579090909090912,NS,False,,9999,20260822
local_moran,Atwima_Nwabiagya_North,,,0.15329747280076556,0.1953,0.33589241379310347,NS,False,,9999,20260822
local_moran,Atwima_Nwabiagya_South,,,0.16441482356574694,0.1255,0.31563055555555553,NS,False,,9999,20260822
local_moran,Awutu_Senya,,,-0.0032138744801332407,0.49009999999999998,0.49009999999999998,NS,False,,9999,20260822
local_moran,Awutu_Senya_East,,,0.03682392523672573,0.3216,0.44242209944751382,NS,False,,9999,20260822
local_moran,Ayawaso_West,,,0.0089490270819290365,0.33850000000000002,0.44924232558139537,NS,False,,9999,20260822
local_moran,Ayensuano,,,0.16851437676772951,0.1071,0.30785454545454544,NS,False,,9999,20260822
local_moran,Banda,,,0.19797648587475986,0.38729999999999998,0.44924232558139537,NS,False,,9999,20260822
local_moran,Bawku_Municipal,,,4.5435227474611999,0.0001,0.0027666666666666668,LL,False,,9999,20260822
local_moran,Bawku_West,,,0.12580688038644419,0.17030000000000001,0.32481492537313439,NS,False,,9999,20260822
local_moran,Bekwai_Municipal,,,0.17573840125639709,0.1366,0.31563055555555553,NS,False,,9999,20260822
local_moran,Berekum_East_Municipal,,,-0.28420952313986025,0.1323,0.31563055555555553,NS,False,,9999,20260822
local_moran,Berekum_West,,,0.12125378966584308,0.17069999999999999,0.32481492537313439,NS,False,,9999,20260822
local_moran,Bia_East,,,0.71201070464774818,0.056399999999999999,0.23405999999999999,NS,False,,9999,20260822
local_moran,Bia_West,,,0.30655490733521423,0.10299999999999999,0.3070023529411765,NS,False,,9999,20260822
local_moran,Biakoye,,,0.47496507129029969,0.11559999999999999,0.31563055555555553,NS,False,,9999,20260822
local_moran,Bibiani_Anhwiaso_Bekwai_Municipal,,,0.1726416392325365,0.12620000000000001,0.31563055555555553,NS,False,,9999,20260822
local_moran,Binduri,,,2.1683047046538912,0.0083000000000000001,0.076306451612903226,NS,False,,9999,20260822
local_moran,Birim_Central_Municipal,,,0.18254614762612395,0.17380000000000001,0.32481492537313439,NS,False,,9999,20260822
local_moran,Birim_North,,,0.16720640437327144,0.17180000000000001,0.32481492537313439,NS,False,,9999,20260822
local_moran,Birim_South,,,0.17910658358721165,0.13880000000000001,0.31707522935779814,NS,False,,9999,20260822
local_moran,Bodi,,,0.18416525994701352,0.17380000000000001,0.32481492537313439,NS,False,,9999,20260822
local_moran,Bole,,,0.92800164340454672,0.0060000000000000001,0.059760000000000001,NS,False,,9999,20260822
local_moran,Bolga_East,,,0.57134979200695568,0.32450000000000001,0.44395879120879123,NS,False,,9999,20260822
local_moran,Bolgatanga_Municipal,,,0.24395743055803798,0.038699999999999998,0.2084222222222222,NS,False,,9999,20260822
local_moran,Bongo,,,0.80758633883067632,0.1578,0.32481492537313439,NS,False,,9999,20260822
local_moran,Bosome_Freho,,,0.15410306014903655,0.095200000000000007,0.30390769230769232,NS,False,,9999,20260822
local_moran,Bosomtwe,,,0.17034399734307798,0.1166,0.31563055555555553,NS,False,,9999,20260822
local_moran,Builsa_North,,,0.1671372819430193,0.20050000000000001,0.33962244897959187,NS,False,,9999,20260822
local_moran,Builsa_South,,,0.54608362382354425,0.086800000000000002,0.29207027027027027,NS,False,,9999,20260822
local_moran,Bunkpurugu_Nakpanduri,,,-0.084262268575173119,0.35630000000000001,0.44924232558139537,NS,False,,9999,20260822
local_moran,Cape_Coast_Metropolitan,,,-0.003139519319692636,0.4713,0.48167213114754093,NS,False,,9999,20260822
local_moran,Central_Gonja,,,0.52209372283274624,0.0436,0.2084222222222222,NS,False,,9999,20260822
local_moran,Central_Tongu,,,3.0780837663188487,0.0001,0.0027666666666666668,HH,False,,9999,20260822
local_moran,Chereponi,,,0.21031712487092552,0.3135,0.43854775280898872,NS,False,,9999,20260822
local_moran,Daffiama_Bussie_Issa,,,-0.00079606763204037514,0.45300000000000001,0.47795338983050845,NS,False,,9999,20260822
local_moran,Denkyembour,,,0.18331677198323382,0.129,0.31563055555555553,NS,False,,9999,20260822
local_moran,Dormaa_East,,,0.25637548737523858,0.24340000000000001,0.39101032258064516,NS,False,,9999,20260822
local_moran,Dormaa_Municipal,,,0.50174304114832124,0.0094999999999999998,0.076306451612903226,NS,False,,9999,20260822
local_moran,Dormaa_West,,,0.87097190166133531,0.044400000000000002,0.2084222222222222,NS,False,,9999,20260822
local_moran,East_Gonja_Municipal,,,0.22155343186850646,0.070000000000000007,0.25632352941176473,NS,False,,9999,20260822
local_moran,East_Mamprusi,,,0.0056574834553098077,0.48859999999999998,0.49009999999999998,NS,False,,9999,20260822
local_moran,Effia_Kwesimintsim_Municipal,,,0.011086190705660725,0.37259999999999999,0.44924232558139537,NS,False,,9999,20260822
local_moran,Effutu_Municipal,,,0.12207248705767648,0.20830000000000001,0.35045067567567567,NS,False,,9999,20260822
local_moran,Ejisu_Municipal,,,0.17516078760693787,0.11849999999999999,0.31563055555555553,NS,False,,9999,20260822
local_moran,Ejura_Sekyedumase,,,0.21158834022681153,0.044200000000000003,0.2084222222222222,NS,False,,9999,20260822
local_moran,Ekumfi,,,0.050913558353887389,0.32100000000000001,0.44242209944751382,NS,False,,9999,20260822
local_moran,Ellembelle,,,-0.015359821592320168,0.38700000000000001,0.44924232558139537,NS,False,,9999,20260822
local_moran,Fanteakwa_North,,,0.24395490625381505,0.071800000000000003,0.25910434782608693,NS,False,,9999,20260822
local_moran,Fanteakwa_South,,,0.0075089728995412584,0.38790000000000002,0.44924232558139537,NS,False,,9999,20260822
local_moran,Ga_Central_Municipal,,,0.0058525348085877484,0.37140000000000001,0.44924232558139537,NS,False,,9999,20260822
local_moran,Ga_East,,,0.0098751327662605186,0.42720000000000002,0.46666034482758623,NS,False,,9999,20260822
local_moran,Ga_North_Municipal,,,-0.012938424266274784,0.47660000000000002,0.48438122448979593,NS,False,,9999,20260822
local_moran,Ga_South_Municipal,,,0.0013966873467971732,0.44290000000000002,0.47235512820512826,NS,False,,9999,20260822
local_moran,Ga_West_Municipal,,,-0.004631378338459855,0.47199999999999998,0.48167213114754093,NS,False,,9999,20260822
local_moran,Garu,,,1.349436053249192,0.0001,0.0027666666666666668,LL,False,,9999,20260822
local_moran,Gomoa_Central,,,0.1871907411416234,0.2601,0.3932690909090909,NS,False,,9999,20260822
local_moran,Gomoa_East,,,0.024792281131817525,0.35670000000000002,0.44924232558139537,NS,False,,9999,20260822
local_moran,Gomoa_West,,,0.020218940798136971,0.378,0.44924232558139537,NS,False,,9999,20260822
local_moran,Gushegu,,,0.12929627595242951,0.25069999999999998,0.39276226415094345,NS,False,,9999,20260822
local_moran,Ho_Municipal,,,5.9120732398928846,0.0001,0.0027666666666666668,HH,False,,9999,20260822
local_moran,Ho_West,,,3.5901304898693533,0.00040000000000000002,0.0076615384615384618,HH,False,,9999,20260822
local_moran,Hohoe_Municipal,,,0.21387170204704528,0.049599999999999998,0.21650338983050846,NS,False,,9999,20260822
local_moran,Jaman_North,,,-0.53990364622429043,0.086499999999999994,0.29207027027027027,NS,False,,9999,20260822
local_moran,Jaman_South_Municipal,,,0.2062708385825327,0.32650000000000001,0.44425409836065577,NS,False,,9999,20260822
local_moran,Jasikan,,,-0.062654409047062987,0.2457,0.392175,NS,False,,9999,20260822
local_moran,Jirapa,,,0.22357556895770311,0.34860000000000002,0.44924232558139537,NS,False,,9999,20260822
local_moran,Jomoro,,,-0.019548683947070836,0.33090000000000003,0.44739243243243237,NS,False,,9999,20260822
local_moran,Juaben_Municipal,,,0.1694609775694593,0.1686,0.32481492537313439,NS,False,,9999,20260822
local_moran,Juaboso,,,0.24275523648732353,0.041599999999999998,0.2084222222222222,NS,False,,9999,20260822
local_moran,Kadjebi,,,0.024324866263410384,0.4612,0.48049707112970713,NS,False,,9999,20260822
local_moran,Karaga,,,-0.0070396853038091831,0.46060000000000001,0.48049707112970713,NS,False,,9999,20260822
local_moran,Kasena_Nankana_East,,,0.013663332849332466,0.1993,0.33962244897959187,NS,False,,9999,20260822
local_moran,Kasena_Nankana_West,,,0.031281526321833127,0.3044,0.43122272727272731,NS,False,,9999,20260822
local_moran,Keta_Municipal,,,0.20559982841856275,0.1008,0.30608780487804876,NS,False,,9999,20260822
local_moran,Ketu_North,,,1.7127894305593094,0.017500000000000002,0.12104166666666669,NS,False,,9999,20260822
